X,CH1,Start,Increment,
Sequence,Volt,4.948000e-04,2.000000e-07
0,-4.56e+00,
1,-4.32e+00,
2,-4.40e+00,
3,-4.16e+00,
4,-4.24e+00,
5,-4.12e+00,
6,-4.12e+00,
7,-4.44e+00,
8,-4.40e+00,
9,-4.72e+00,
10,-4.64e+00,
11,-4.84e+00,
12,-4.84e+00,
13,-4.68e+00,
14,-4.76e+00,
15,-4.52e+00,
16,-4.56e+00,
17,-4.44e+00,
18,-4.44e+00,
19,-4.60e+00,
20,-4.52e+00,
21,-4.84e+00,
22,-4.76e+00,
23,-5.04e+00,
24,-5.08e+00,
25,-3.00e+00,
26,3.08e+00,
27,1.64e+00,
28,3.08e+00,
29,3.08e+00,
30,3.08e+00,
31,3.08e+00,
32,3.08e+00,
33,3.08e+00,
34,3.08e+00,
35,3.08e+00,
36,3.08e+00,
37,3.08e+00,
38,3.08e+00,
39,3.08e+00,
40,3.08e+00,
41,3.08e+00,
42,3.08e+00,
43,3.08e+00,
44,3.08e+00,
45,3.08e+00,
46,3.08e+00,
47,3.08e+00,
48,3.08e+00,
49,3.08e+00,
50,3.08e+00,
51,3.08e+00,
52,3.08e+00,
53,3.08e+00,
54,3.08e+00,
55,3.08e+00,
56,3.08e+00,
57,3.08e+00,
58,3.08e+00,
59,3.08e+00,
60,3.08e+00,
61,3.08e+00,
62,3.08e+00,
63,3.08e+00,
64,3.08e+00,
65,3.08e+00,
66,3.08e+00,
67,3.08e+00,
68,3.08e+00,
69,3.08e+00,
70,3.08e+00,
71,3.08e+00,
72,3.08e+00,
73,3.08e+00,
74,3.08e+00,
75,3.08e+00,
76,3.08e+00,
77,3.08e+00,
78,3.08e+00,
79,3.08e+00,
80,3.08e+00,
81,3.08e+00,
82,3.08e+00,
83,3.08e+00,
84,3.08e+00,
85,3.08e+00,
86,3.08e+00,
87,3.08e+00,
88,3.08e+00,
89,-5.52e+00,
90,-4.76e+00,
91,-3.40e+00,
92,-3.60e+00,
93,-4.40e+00,
94,-4.12e+00,
95,-4.52e+00,
96,-4.36e+00,
97,-4.56e+00,
98,-4.56e+00,
99,-4.16e+00,
100,-4.20e+00,
101,-3.96e+00,
102,-4.00e+00,
103,-3.80e+00,
104,-3.76e+00,
105,-4.00e+00,
106,-3.92e+00,
107,-4.28e+00,
108,-4.24e+00,
109,-4.48e+00,
110,-4.32e+00,
111,-4.48e+00,
112,-4.48e+00,
113,-4.04e+00,
114,-4.16e+00,
115,-3.88e+00,
116,-3.88e+00,
117,-4.00e+00,
118,-3.92e+00,
119,-4.20e+00,
120,-4.12e+00,
121,-4.48e+00,
122,-4.44e+00,
123,-4.60e+00,
124,-4.60e+00,
125,-4.36e+00,
126,-4.44e+00,
127,-4.24e+00,
128,-4.32e+00,
129,-4.08e+00,
130,-4.08e+00,
131,-4.28e+00,
132,-4.28e+00,
133,-4.60e+00,
134,-4.48e+00,
135,-4.76e+00,
136,-4.84e+00,
137,-4.72e+00,
138,-4.84e+00,
139,-4.60e+00,
140,-4.68e+00,
141,-4.44e+00,
142,-4.52e+00,
143,-4.40e+00,
144,-4.32e+00,
145,-4.76e+00,
146,-4.44e+00,
147,-4.88e+00,
148,-4.80e+00,
149,-5.04e+00,
150,-5.04e+00,
151,-4.84e+00,
152,-4.92e+00,
153,-4.68e+00,
154,-4.76e+00,
155,-4.52e+00,
156,-4.52e+00,
157,-4.72e+00,
158,-4.64e+00,
159,-4.92e+00,
160,-4.84e+00,
161,-5.08e+00,
162,-5.00e+00,
163,-5.12e+00,
164,-5.12e+00,
165,-4.88e+00,
166,-4.96e+00,
167,-4.68e+00,
168,-4.84e+00,
169,-4.52e+00,
170,-4.64e+00,
171,-4.84e+00,
172,-4.76e+00,
173,-4.96e+00,
174,-4.88e+00,
175,-5.08e+00,
176,-5.08e+00,
177,-4.88e+00,
178,-4.96e+00,
179,-4.64e+00,
180,-4.84e+00,
181,-4.52e+00,
182,-4.60e+00,
183,-4.52e+00,
184,-4.56e+00,
185,-4.72e+00,
186,-4.64e+00,
187,-4.84e+00,
188,-4.88e+00,
189,-4.72e+00,
190,-4.88e+00,
191,-4.64e+00,
192,-4.68e+00,
193,-4.44e+00,
194,-4.48e+00,
195,-4.32e+00,
196,-4.32e+00,
197,-4.44e+00,
198,-4.36e+00,
199,-4.56e+00,
200,-4.48e+00,
201,-4.60e+00,
202,-4.60e+00,
203,-4.44e+00,
204,-4.52e+00,
205,-4.28e+00,
206,-4.36e+00,
207,-4.12e+00,
208,-4.20e+00,
209,-4.08e+00,
210,-4.08e+00,
211,-4.24e+00,
212,-4.16e+00,
213,-4.36e+00,
214,-4.28e+00,
215,-4.40e+00,
216,-4.36e+00,
217,-4.16e+00,
218,-4.24e+00,
219,-4.04e+00,
220,-4.12e+00,
221,-3.96e+00,
222,-3.92e+00,
223,-4.08e+00,
224,-4.00e+00,
225,-4.16e+00,
226,-4.08e+00,
227,-4.36e+00,
228,-4.32e+00,
229,-4.16e+00,
230,-4.24e+00,
231,-4.08e+00,
232,-4.16e+00,
233,-3.96e+00,
234,-4.04e+00,
235,-3.92e+00,
236,-3.96e+00,
237,-4.16e+00,
238,-4.04e+00,
239,-4.24e+00,
240,-4.16e+00,
241,-4.32e+00,
242,-4.24e+00,
243,-4.36e+00,
244,-4.32e+00,
245,-4.08e+00,
246,-4.16e+00,
247,-4.00e+00,
248,-3.84e+00,
249,-4.24e+00,
250,-4.08e+00,
251,-4.32e+00,
252,-4.20e+00,
253,-4.40e+00,
254,-4.32e+00,
255,-4.48e+00,
256,-4.40e+00,
257,-4.28e+00,
258,-4.36e+00,
259,-4.24e+00,
260,-4.32e+00,
261,-4.16e+00,
262,-4.24e+00,
263,-4.40e+00,
264,-4.32e+00,
265,-4.56e+00,
266,-4.48e+00,
267,-4.68e+00,
268,-4.68e+00,
269,-4.56e+00,
270,-4.68e+00,
271,-4.52e+00,
272,-4.56e+00,
273,-4.48e+00,
274,-4.44e+00,
275,-4.60e+00,
276,-4.52e+00,
277,-4.72e+00,
278,-4.64e+00,
279,-4.84e+00,
280,-4.88e+00,
281,-4.72e+00,
282,-4.88e+00,
283,-4.68e+00,
284,-4.76e+00,
285,-4.64e+00,
286,-4.72e+00,
287,-4.56e+00,
288,-4.60e+00,
289,-4.72e+00,
290,-4.64e+00,
291,-4.84e+00,
292,-4.68e+00,
293,-4.96e+00,
294,-5.00e+00,
295,-4.68e+00,
296,-4.84e+00,
297,-4.64e+00,
298,-4.72e+00,
299,-4.56e+00,
300,-4.52e+00,
301,-4.68e+00,
302,-4.52e+00,
303,-4.76e+00,
304,-4.52e+00,
305,-4.80e+00,
306,-4.64e+00,
307,-4.76e+00,
308,-4.72e+00,
309,-4.60e+00,
310,-4.64e+00,
311,-4.44e+00,
312,-4.52e+00,
313,-4.36e+00,
314,-4.44e+00,
315,-4.32e+00,
316,-4.32e+00,
317,-4.52e+00,
318,-4.40e+00,
319,-4.52e+00,
320,-4.52e+00,
321,-4.36e+00,
322,-4.44e+00,
323,-4.28e+00,
324,-4.36e+00,
325,-4.16e+00,
326,-4.12e+00,
327,-4.24e+00,
328,-4.32e+00,
329,-4.08e+00,
330,-4.24e+00,
331,-4.08e+00,
332,-4.24e+00,
333,-4.16e+00,
334,-4.24e+00,
335,-4.12e+00,
336,-4.20e+00,
337,-4.00e+00,
338,-4.12e+00,
339,-3.92e+00,
340,-3.92e+00,
341,-4.04e+00,
342,-4.04e+00,
343,-3.92e+00,
344,-3.96e+00,
345,-4.12e+00,
346,-4.12e+00,
347,-4.00e+00,
348,-4.12e+00,
349,-3.96e+00,
350,-3.72e+00,
351,-4.08e+00,
352,-3.72e+00,
353,-4.04e+00,
354,-3.80e+00,
355,-4.00e+00,
356,-3.92e+00,
357,-4.04e+00,
358,-4.00e+00,
359,-4.12e+00,
360,-4.12e+00,
361,-4.00e+00,
362,-4.08e+00,
363,-3.96e+00,
364,-4.04e+00,
365,-3.92e+00,
366,-3.92e+00,
367,-4.04e+00,
368,-3.96e+00,
369,-4.12e+00,
370,-4.04e+00,
371,-4.20e+00,
372,-4.12e+00,
373,-4.32e+00,
374,-4.12e+00,
375,-4.20e+00,
376,-4.12e+00,
377,-4.24e+00,
378,-4.12e+00,
379,-4.24e+00,
380,-4.32e+00,
381,-4.12e+00,
382,-4.20e+00,
383,-4.40e+00,
384,-4.40e+00,
385,-4.28e+00,
386,-4.32e+00,
387,-4.48e+00,
388,-4.48e+00,
389,-4.32e+00,
390,-4.40e+00,
391,-4.28e+00,
392,-4.40e+00,
393,-4.32e+00,
394,-4.32e+00,
395,-4.48e+00,
396,-4.44e+00,
397,-4.56e+00,
398,-4.48e+00,
399,-4.60e+00,
400,-4.60e+00,
401,-4.48e+00,
402,-4.56e+00,
403,-4.44e+00,
404,-4.56e+00,
405,-4.40e+00,
406,-4.44e+00,
407,-4.56e+00,
408,-4.44e+00,
409,-4.60e+00,
410,-4.52e+00,
411,-4.68e+00,
412,-4.68e+00,
413,-4.52e+00,
414,-4.68e+00,
415,-4.48e+00,
416,-4.48e+00,
417,-4.60e+00,
418,-4.32e+00,
419,-4.68e+00,
420,-4.36e+00,
421,-4.56e+00,
422,-4.44e+00,
423,-4.56e+00,
424,-4.56e+00,
425,-4.48e+00,
426,-4.56e+00,
427,-4.44e+00,
428,-4.56e+00,
429,-4.28e+00,
430,-4.52e+00,
431,-4.32e+00,
432,-4.44e+00,
433,-4.24e+00,
434,-4.28e+00,
435,-4.40e+00,
436,-4.40e+00,
437,-4.28e+00,
438,-4.40e+00,
439,-4.28e+00,
440,-4.36e+00,
441,-4.24e+00,
442,-4.32e+00,
443,-4.12e+00,
444,-4.24e+00,
445,-4.12e+00,
446,-4.20e+00,
447,-4.12e+00,
448,-4.12e+00,
449,-4.20e+00,
450,-4.12e+00,
451,-4.20e+00,
452,-4.20e+00,
453,-4.00e+00,
454,-3.88e+00,
455,-4.20e+00,
456,-4.04e+00,
457,-3.92e+00,
458,-4.00e+00,
459,-3.88e+00,
460,-4.00e+00,
461,-3.88e+00,
462,-4.00e+00,
463,-3.92e+00,
464,-3.92e+00,
465,-4.00e+00,
466,-4.00e+00,
467,-3.88e+00,
468,-3.96e+00,
469,-3.84e+00,
470,-3.92e+00,
471,-3.80e+00,
472,-3.80e+00,
473,-3.96e+00,
474,-3.80e+00,
475,-3.96e+00,
476,-3.88e+00,
477,-4.00e+00,
478,-4.00e+00,
479,-3.88e+00,
480,-4.00e+00,
481,-3.84e+00,
482,-3.84e+00,
483,-3.96e+00,
484,-3.96e+00,
485,-3.84e+00,
486,-3.88e+00,
487,-4.00e+00,
488,-3.92e+00,
489,-4.04e+00,
490,-3.96e+00,
491,-4.08e+00,
492,-4.12e+00,
493,-3.96e+00,
494,-3.96e+00,
495,-4.12e+00,
496,-4.08e+00,
497,-3.96e+00,
498,-3.96e+00,
499,-4.12e+00,
500,-4.04e+00,
501,-4.20e+00,
502,-4.32e+00,
503,-4.08e+00,
504,-4.08e+00,
505,-4.24e+00,
506,-4.12e+00,
507,-4.24e+00,
508,-4.24e+00,
509,-4.12e+00,
510,-4.12e+00,
511,-4.32e+00,
512,-4.16e+00,
513,-4.32e+00,
514,-4.32e+00,
515,-4.16e+00,
516,-4.24e+00,
517,-4.40e+00,
518,-4.40e+00,
519,-4.24e+00,
520,-4.28e+00,
521,-4.40e+00,
522,-4.28e+00,
523,-4.40e+00,
524,-4.28e+00,
525,-4.40e+00,
526,-4.32e+00,
527,-4.44e+00,
528,-4.48e+00,
529,-4.32e+00,
530,-4.36e+00,
531,-4.52e+00,
532,-4.48e+00,
533,-4.36e+00,
534,-4.52e+00,
535,-4.24e+00,
536,-4.44e+00,
537,-4.32e+00,
538,-4.32e+00,
539,-4.44e+00,
540,-4.32e+00,
541,-4.48e+00,
542,-4.24e+00,
543,-4.56e+00,
544,-4.28e+00,
545,-4.56e+00,
546,-4.40e+00,
547,-4.28e+00,
548,-4.40e+00,
549,-4.28e+00,
550,-4.24e+00,
551,-4.36e+00,
552,-4.16e+00,
553,-4.40e+00,
554,-4.40e+00,
555,-4.16e+00,
556,-3.96e+00,
557,-4.40e+00,
558,-4.00e+00,
559,-4.36e+00,
560,-4.08e+00,
561,-4.20e+00,
562,-4.12e+00,
563,-4.00e+00,
564,-4.00e+00,
565,-4.12e+00,
566,-3.96e+00,
567,-4.12e+00,
568,-4.04e+00,
569,-3.96e+00,
570,-4.04e+00,
571,-3.96e+00,
572,-4.00e+00,
573,-3.88e+00,
574,-3.96e+00,
575,-3.84e+00,
576,-3.96e+00,
577,-3.80e+00,
578,-3.80e+00,
579,-3.96e+00,
580,-3.80e+00,
581,-3.96e+00,
582,-3.96e+00,
583,-3.80e+00,
584,-3.88e+00,
585,-3.80e+00,
586,-3.88e+00,
587,-3.76e+00,
588,-3.76e+00,
589,-3.84e+00,
590,-3.84e+00,
591,-3.76e+00,
592,-3.76e+00,
593,-3.84e+00,
594,-3.76e+00,
595,-3.88e+00,
596,-3.76e+00,
597,-3.88e+00,
598,-3.84e+00,
599,-3.76e+00,
600,-3.76e+00,
