X,CH1,Start,Increment,
Sequence,Volt,-4.500000e-04,5.000000e-06
0,1.20e-02,
1,1.88e-01,
2,2.40e-02,
3,1.08e-01,
4,2.28e-01,
5,8.00e-03,
6,2.80e-02,
7,8.80e-02,
8,2.00e-01,
9,-8.00e-03,
10,1.96e-01,
11,2.40e-02,
12,8.80e-02,
13,2.80e-02,
14,0.00e+00,
15,9.20e-02,
16,1.60e-02,
17,1.00e-01,
18,2.12e-01,
19,2.00e-02,
20,2.00e-02,
21,2.12e-01,
22,2.00e-02,
23,1.04e-01,
24,-2.40e-02,
25,9.60e-02,
26,1.60e-02,
27,9.60e-02,
28,-4.00e-03,
29,1.28e-01,
30,9.20e-02,
31,-8.00e-03,
32,2.40e-02,
33,9.20e-02,
34,2.12e-01,
35,2.40e-02,
36,1.08e-01,
37,-1.60e-02,
38,3.20e-02,
39,8.80e-02,
40,-4.00e-03,
41,8.80e-02,
42,8.40e-02,
43,8.00e-03,
44,-2.80e-02,
45,8.40e-02,
46,8.00e-03,
47,2.04e-01,
48,8.40e-02,
49,1.60e-02,
50,-1.20e-02,
51,8.40e-02,
52,8.80e-02,
53,-8.00e-03,
54,8.80e-02,
55,2.40e-02,
56,8.80e-02,
57,-2.80e-02,
58,8.80e-02,
59,2.40e-02,
60,-8.00e-03,
61,9.20e-02,
62,8.00e-03,
63,9.20e-02,
64,-8.00e-03,
65,8.80e-02,
66,8.00e-03,
67,9.60e-02,
68,8.40e-02,
69,-2.00e-02,
70,-4.00e-03,
71,1.16e-01,
72,9.60e-02,
73,2.00e-02,
74,8.40e-02,
75,-8.00e-03,
76,2.00e-02,
77,9.60e-02,
78,-4.00e-03,
79,1.08e-01,
80,9.20e-02,
81,1.60e-02,
82,-4.00e-03,
83,9.20e-02,
84,8.40e-02,
85,1.60e-02,
86,1.92e-01,
87,4.00e-03,
88,8.80e-02,
89,-2.40e-02,
90,-4.84e-01,
91,5.12e-01,
92,5.12e-01,
93,-7.20e-02,
94,-5.08e-01,
95,5.12e-01,
96,5.12e-01,
97,-7.60e-02,
98,1.20e-01,
99,2.00e-02,
100,-5.08e-01,
101,5.12e-01,
102,5.12e-01,
103,-6.40e-02,
104,-5.08e-01,
105,5.12e-01,
106,5.12e-01,
107,-6.40e-02,
108,1.52e-01,
109,1.20e-02,
110,-5.08e-01,
111,5.12e-01,
112,5.12e-01,
113,-6.80e-02,
114,-5.08e-01,
115,5.12e-01,
116,5.12e-01,
117,-5.20e-02,
118,1.56e-01,
119,4.00e-03,
120,-5.08e-01,
121,5.12e-01,
122,5.12e-01,
123,-6.00e-02,
124,-5.08e-01,
125,5.12e-01,
126,5.12e-01,
127,-5.60e-02,
128,1.64e-01,
129,4.00e-03,
130,8.80e-02,
131,-4.40e-02,
132,0.00e+00,
133,1.56e-01,
134,1.20e-01,
135,-8.00e-03,
136,-4.00e-03,
137,1.28e-01,
138,1.24e-01,
139,2.40e-02,
140,-2.00e-02,
141,1.00e-01,
142,4.00e-02,
143,1.12e-01,
144,2.04e-01,
145,4.00e-03,
146,8.00e-03,
147,1.04e-01,
148,1.12e-01,
149,1.60e-02,
150,-2.40e-02,
151,8.80e-02,
152,2.40e-02,
153,1.08e-01,
154,7.60e-02,
155,-2.40e-02,
156,2.40e-02,
157,1.08e-01,
158,-4.00e-03,
159,1.04e-01,
160,9.20e-02,
